method_id,method,output_metric,rank,input_source,input,parameter_key,spearman_correlation,absolute_correlation
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,4,method,centralized_record_fraction,methods.in_person_enrolment.centralized_record_fraction,0.32154909573674767,0.32154909573674767
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,5,method,records_per_identity_proof,methods.in_person_enrolment.records_per_identity_proof,0.235154990676942,0.235154990676942
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,6,scenario,purchase_attempt_rate,scenario.purchase_attempt_rate,0.14719380006694152,0.14719380006694152
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,7,method,catastrophic_breach_probability,methods.in_person_enrolment.catastrophic_breach_probability,0.1112037190269455,0.1112037190269455
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,8,method,catastrophic_exposure_fraction,methods.in_person_enrolment.catastrophic_exposure_fraction,0.05015286157257315,0.05015286157257315
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,9,method,verification_check_rate,methods.in_person_enrolment.verification_check_rate,0.04113703931533482,0.04113703931533482
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,10,method,adult_false_rejection_rate,methods.in_person_enrolment.adult_false_rejection_rate,0.010995175719822071,0.010995175719822071
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,11,method,higher_friction_abandonment_multiplier,methods.in_person_enrolment.higher_friction_abandonment_multiplier,0.00821082247768433,0.00821082247768433
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,12,method,higher_friction_false_rejection_multiplier,methods.in_person_enrolment.higher_friction_false_rejection_multiplier,0.005629146731083659,0.005629146731083659
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,13,method,minor_circumvention_rate,methods.in_person_enrolment.minor_circumvention_rate,-0.005313505742989402,0.005313505742989402
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,14,method,fixed_annual_cost,methods.in_person_enrolment.fixed_annual_cost,0.0043718210396367285,0.0043718210396367285
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,15,method,age_assertions_per_check,methods.in_person_enrolment.age_assertions_per_check,0.003815956376534383,0.003815956376534383
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,16,method,minor_substitution_rate,methods.in_person_enrolment.minor_substitution_rate,-0.002379734456343894,0.002379734456343894
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,17,method,third_party_disclosures_per_identity_proof,methods.in_person_enrolment.third_party_disclosures_per_identity_proof,-0.00175977436428791,0.00175977436428791
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,18,method,biometric_scans_per_identity_proof,methods.in_person_enrolment.biometric_scans_per_identity_proof,0.0017148816771019525,0.0017148816771019525
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,19,method,adult_abandonment_rate,methods.in_person_enrolment.adult_abandonment_rate,0.001609597065091839,0.001609597065091839
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,20,method,transient_images_per_identity_proof,methods.in_person_enrolment.transient_images_per_identity_proof,-0.0009173821409109529,0.0009173821409109529
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,21,method,variable_cost_per_check,methods.in_person_enrolment.variable_cost_per_check,-0.0008324716382849888,0.0008324716382849888
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,22,method,minor_detection_rate,methods.in_person_enrolment.minor_detection_rate,0.00045614657019845865,0.00045614657019845865
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,23,scenario,minor_share,scenario.minor_share,-0.00036803918606721574,0.00036803918606721574
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,24,method,variable_cost_per_identity_proof,methods.in_person_enrolment.variable_cost_per_identity_proof,-0.0003330139042932056,0.0003330139042932056
in_person_enrolment,In-person enrolment for later online access,expected_records_exposed,25,scenario,higher_friction_adult_share,scenario.higher_friction_adult_share,-5.8712079287484845e-05,5.8712079287484845e-05
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,1,method,fixed_annual_cost,methods.in_person_enrolment.fixed_annual_cost,0.9550632652817694,0.9550632652817694
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,2,method,variable_cost_per_identity_proof,methods.in_person_enrolment.variable_cost_per_identity_proof,0.194459928851352,0.194459928851352
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,3,method,identity_proofing_rate,methods.in_person_enrolment.identity_proofing_rate,0.17006279170220112,0.17006279170220112
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,4,scenario,purchase_attempt_rate,scenario.purchase_attempt_rate,0.06807938401571176,0.06807938401571176
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,5,method,variable_cost_per_check,methods.in_person_enrolment.variable_cost_per_check,0.03350147559413659,0.03350147559413659
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,6,method,verification_check_rate,methods.in_person_enrolment.verification_check_rate,0.017137009716902806,0.017137009716902806
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,7,method,third_party_disclosures_per_identity_proof,methods.in_person_enrolment.third_party_disclosures_per_identity_proof,-0.009367213378274886,0.009367213378274886
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,8,method,record_retention_years,methods.in_person_enrolment.record_retention_years,0.00712897454176359,0.00712897454176359
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,9,scenario,higher_friction_adult_share,scenario.higher_friction_adult_share,0.006323169376545267,0.006323169376545267
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,10,method,higher_friction_false_rejection_multiplier,methods.in_person_enrolment.higher_friction_false_rejection_multiplier,0.005483144369841258,0.005483144369841258
in_person_enrolment,In-person enrolment for later online access,total_annual_cost,11,method,minor_substitution_rate,methods.in_person_enrolment.minor_substitution_rate,0.00511387446252555,0.00511387446252555
